id,Site,SurveyDate,Plane_Height,Area_2D,Area_3D,Volume,Errors,SitePart,ProcessedFile,TripDate,SiteGroup,TripGroup,Full_ID,Max_Volume,Segment,Norm_Vol
7,043l,4/10/1994,above25k,2213.832636,2227.653248,545.4415293,88.55330542,Eddy,Eddy_High_Elevation_Zone.csv,4/7/1994,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.26
8,043l,11/22/1994,above25k,2171.390963,2186.064841,642.3629399,86.85563852,Eddy,Eddy_High_Elevation_Zone.csv,11/20/1994,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.31
9,043l,4/27/1995,above25k,2164.020564,2178.362682,553.9345169,86.56082255,Eddy,Eddy_High_Elevation_Zone.csv,4/24/1995,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.27
10,043l,2/15/1996,above25k,2181.469177,2199.916419,626.3890398,87.25876707,Eddy,Eddy_High_Elevation_Zone.csv,2/13/1996,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.30
11,043l,4/18/1996,above25k,2745.125328,2775.802591,1539.170821,109.8050131,Eddy,Eddy_High_Elevation_Zone.csv,4/15/1996,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.74
12,043l,9/16/1996,above25k,2694.459929,2726.437656,1422.721895,107.7783972,Eddy,Eddy_High_Elevation_Zone.csv,9/12/1996,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.68
13,043l,2/16/1997,above25k,2666.237868,2698.414999,1385.64243,106.6495147,Eddy,Eddy_High_Elevation_Zone.csv,2/13/1997,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.66
14,043l,4/23/1997,above25k,2670.100327,2706.827551,1457.409093,106.8040131,Eddy,Eddy_High_Elevation_Zone.csv,4/20/1997,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.70
15,043l,8/27/1997,above25k,2632.905104,2666.152728,1362.2196,105.3162042,Eddy,Eddy_High_Elevation_Zone.csv,8/23/1997,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.65
16,043l,11/9/1997,above25k,807.9727098,829.2058417,541.0343151,32.31890839,Eddy,Eddy_High_Elevation_Zone.csv,11/6/1997,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.26
17,043l,4/17/1998,above25k,2544.115644,2581.874234,1277.719139,101.7646258,Eddy,Eddy_High_Elevation_Zone.csv,4/15/1998,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.61
18,043l,5/8/1999,above25k,2524.72816,2563.206607,1177.011785,100.9891264,Eddy,Eddy_High_Elevation_Zone.csv,5/4/1999,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.56
19,043l,3/22/2000,above25k,2168.777571,2204.704796,1068.273566,86.75110284,Eddy,Eddy_High_Elevation_Zone.csv,3/17/2000,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.51
20,043l,6/7/2000,above25k,2137.712756,2169.991436,995.0727176,85.50851022,Eddy,Eddy_High_Elevation_Zone.csv,6/1/2000,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.48
21,043l,8/23/2000,above25k,2528.533894,2567.370709,1210.709763,101.1413557,Eddy,Eddy_High_Elevation_Zone.csv,8/19/2000,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.58
22,043l,9/12/2000,above25k,2542.527628,2579.566604,1210.657071,101.7011051,Eddy,Eddy_High_Elevation_Zone.csv,9/9/2000,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.58
23,043l,10/7/2001,above25k,2540.012777,2578.6361,1238.642843,101.6005111,Eddy,Eddy_High_Elevation_Zone.csv,10/5/2001,long,long,043l_eddyabove25k,2088.007648,2_LMC,0.59
24,043l,5/3/2002,above25k,2508.441619,2545.75974,1157.209601,100.3376648,Eddy,Eddy_High_Elevation_Zone.csv,4/27/2002,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.55
25,043l,9/24/2002,above25k,2503.952182,2541.823587,1162.239317,100.1580873,Eddy,Eddy_High_Elevation_Zone.csv,9/20/2002,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.56
26,043l,4/29/2003,above25k,2488.053848,2528.209075,1151.212804,99.52215393,Eddy,Eddy_High_Elevation_Zone.csv,4/25/2003,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.55
27,043l,9/23/2003,above25k,2266.641354,2303.330395,1021.011733,90.66565417,Eddy,Eddy_High_Elevation_Zone.csv,9/20/2003,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.49
28,043l,6/3/2004,above25k,2433.407015,2472.046426,1052.701611,97.3362806,Eddy,Eddy_High_Elevation_Zone.csv,6/1/2004,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.50
29,043l,11/16/2004,above25k,2463.207568,2502.551416,1070.19464,98.52830273,Eddy,Eddy_High_Elevation_Zone.csv,11/13/2004,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.51
30,043l,12/6/2004,above25k,2410.526132,2447.233696,1140.966752,96.42104529,Eddy,Eddy_High_Elevation_Zone.csv,12/2/2004,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.55
31,043l,5/10/2005,above25k,2518.940321,2559.94413,1283.401239,100.7576128,Eddy,Eddy_High_Elevation_Zone.csv,5/7/2005,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.61
32,043l,10/10/2006,above25k,2524.722824,2563.656046,1229.181586,100.9889129,Eddy,Eddy_High_Elevation_Zone.csv,10/7/2006,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.59
33,043l,10/16/2007,above25k,2490.859107,2526.364949,1074.423133,99.63436426,Eddy,Eddy_High_Elevation_Zone.csv,10/13/2007,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.51
34,043l,2/6/2008,above25k,2491.660835,2527.684561,1077.895221,99.6664334,Eddy,Eddy_High_Elevation_Zone.csv,2/2/2008,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.52
35,043l,3/31/2008,above25k,2545.228476,2580.533111,1138.782005,101.809139,Eddy,Eddy_High_Elevation_Zone.csv,3/28/2008,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.55
36,043l,5/19/2008,above25k,2544.609919,2577.587212,1126.835964,101.7843968,Eddy,Eddy_High_Elevation_Zone.csv,5/17/2008,long,na,043l_eddyabove25k,2088.007648,2_LMC,0.54
37,043l,10/14/2008,above25k,2607.732148,2643.520247,1241.245957,104.3092859,Eddy,Eddy_High_Elevation_Zone.csv,10/10/2008,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.59
38,043l,10/13/2009,above25k,2595.940029,2631.348362,1195.576553,103.8376012,Eddy,Eddy_High_Elevation_Zone.csv,10/10/2009,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.57
39,043l,10/8/2011,above25k,2558.973981,2594.357776,1098.897439,102.3589593,Eddy,Eddy_High_Elevation_Zone.csv,10/5/2011,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.53
40,043l,10/6/2012,above25k,2597.971829,2634.17573,1171.152158,103.9188731,Eddy,Eddy_High_Elevation_Zone.csv,10/3/2012,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.56
41,043l,9/24/2013,above25k,2620.433058,2654.629519,1226.789968,104.8173223,Eddy,Eddy_High_Elevation_Zone.csv,9/21/2013,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.59
42,043l,9/27/2014,above25k,2706.051715,2742.0816,1323.26206,108.2420686,Eddy,Eddy_High_Elevation_Zone.csv,9/23/2014,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.63
43,043l,9/26/2015,above25k,2695.778846,2736.854599,1350.20169,107.8311538,Eddy,Eddy_High_Elevation_Zone.csv,9/22/2015,long,short,043l_eddyabove25k,2088.007648,2_LMC,0.65
0,043l,10/19/1992,minto8K,4222.158569,4384.882215,4523.597208,1055.539642,Eddy,Eddy_Low_Elevation_Zone.csv,10/15/1992,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.37
1,043l,4/3/1993,minto8K,4290.561758,4469.99864,4485.540126,772.3011164,Eddy,Eddy_Low_Elevation_Zone.csv,4/1/1993,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.37
2,043l,10/10/1993,minto8K,4105.593347,4230.402128,5095.116817,739.0068025,Eddy,Eddy_Low_Elevation_Zone.csv,10/8/1993,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.42
3,043l,4/10/1994,minto8K,4056.058861,4226.440493,4435.006616,730.090595,Eddy,Eddy_Low_Elevation_Zone.csv,4/7/1994,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.36
4,043l,11/22/1994,minto8K,4273.092824,4426.657092,4248.688406,769.1567083,Eddy,Eddy_Low_Elevation_Zone.csv,11/20/1994,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.35
5,043l,4/27/1995,minto8K,4367.858419,4550.184134,5527.260026,786.2145154,Eddy,Eddy_Low_Elevation_Zone.csv,4/24/1995,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.45
6,043l,2/15/1996,minto8K,4217.41305,4364.657491,5718.255591,759.134349,Eddy,Eddy_Low_Elevation_Zone.csv,2/13/1996,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.47
7,043l,4/18/1996,minto8K,4387.799299,4544.18234,5086.667574,789.8038738,Eddy,Eddy_Low_Elevation_Zone.csv,4/15/1996,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.42
8,043l,9/16/1996,minto8K,4439.937564,4660.524036,5061.853764,799.1887616,Eddy,Eddy_Low_Elevation_Zone.csv,9/12/1996,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.41
9,043l,2/16/1997,minto8K,4320.951434,4523.073726,4610.822346,777.7712581,Eddy,Eddy_Low_Elevation_Zone.csv,2/13/1997,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.38
10,043l,4/23/1997,minto8K,4207.802805,4374.441441,5167.06916,757.4045049,Eddy,Eddy_Low_Elevation_Zone.csv,4/20/1997,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.42
11,043l,8/27/1997,minto8K,3768.394215,3944.485361,6463.271193,678.3109588,Eddy,Eddy_Low_Elevation_Zone.csv,8/23/1997,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.53
12,043l,4/17/1998,minto8K,3759.276422,3932.471711,6348.735787,676.669756,Eddy,Eddy_Low_Elevation_Zone.csv,4/15/1998,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.52
13,043l,5/8/1999,minto8K,3893.000397,4053.716164,8603.584488,700.7400714,Eddy,Eddy_Low_Elevation_Zone.csv,5/4/1999,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.70
14,043l,3/22/2000,minto8K,4313.005877,4470.943147,7960.326309,776.3410579,Eddy,Eddy_Low_Elevation_Zone.csv,3/17/2000,long,long,043l_eddyminto8K,12245.73838,2_LMC,0.65
15,043l,8/23/2000,minto8K,3988.353902,4136.595914,7414.507623,717.9037024,Eddy,Eddy_Low_Elevation_Zone.csv,8/19/2000,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.61
16,043l,9/12/2000,minto8K,4084.135266,4223.860932,6346.342448,735.1443478,Eddy,Eddy_Low_Elevation_Zone.csv,9/9/2000,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.52
17,043l,5/3/2002,minto8K,4638.223234,4818.537669,4110.20767,510.2045557,Eddy,Eddy_Low_Elevation_Zone.csv,4/27/2002,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.34
18,043l,6/3/2004,minto8K,4069.819792,4218.422449,6503.79006,447.6801771,Eddy,Eddy_Low_Elevation_Zone.csv,6/1/2004,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.53
19,043l,11/16/2004,minto8K,3963.983361,4116.625411,7139.252071,436.0381697,Eddy,Eddy_Low_Elevation_Zone.csv,11/13/2004,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.58
20,043l,12/6/2004,minto8K,4431.030107,4562.289241,4528.695204,487.4133117,Eddy,Eddy_Low_Elevation_Zone.csv,12/2/2004,long,na,043l_eddyminto8K,12245.73838,2_LMC,0.37
21,043l,2/6/2008,minto8K,4453.790057,4603.096651,7073.171356,489.9169063,Eddy,Eddy_Low_Elevation_Zone.csv,2/2/2008,long,short,043l_eddyminto8K,12245.73838,2_LMC,0.58
22,043l,3/31/2008,minto8K,4629.974396,4746.618609,4691.1701,509.2971836,Eddy,Eddy_Low_Elevation_Zone.csv,3/28/2008,long,short,043l_eddyminto8K,12245.73838,2_LMC,0.38
0,047r,10/11/1993,minto8K,18935.29456,19480.8157,61921.11742,3408.353021,Channel,Channel_Low_Elevation.csv,10/8/1993,long,long,047r_chanminto8K,98024.32483,2_LMC,0.63
1,047r,4/11/1994,minto8K,18934.37277,19546.26097,62768.00693,3408.187098,Channel,Channel_Low_Elevation.csv,4/7/1994,long,na,047r_chanminto8K,98024.32483,2_LMC,0.64
2,047r,4/28/1995,minto8K,18936.19926,19803.82732,66504.81431,3408.515866,Channel,Channel_Low_Elevation.csv,4/24/1995,long,long,047r_chanminto8K,98024.32483,2_LMC,0.68
3,047r,2/18/1996,minto8K,18916.32948,19606.3917,58770.94127,3404.939306,Channel,Channel_Low_Elevation.csv,2/13/1996,long,long,047r_chanminto8K,98024.32483,2_LMC,0.60
4,047r,4/19/1996,minto8K,18936.19795,19645.33963,53359.24926,3408.515631,Channel,Channel_Low_Elevation.csv,4/15/1996,long,long,047r_chanminto8K,98024.32483,2_LMC,0.54
5,047r,9/16/1996,minto8K,18885.61309,19582.08423,49407.1135,3399.410356,Channel,Channel_Low_Elevation.csv,9/12/1996,long,long,047r_chanminto8K,98024.32483,2_LMC,0.50
6,047r,2/17/1997,minto8K,18936.19657,19753.29864,49030.54258,3408.515383,Channel,Channel_Low_Elevation.csv,2/13/1997,long,long,047r_chanminto8K,98024.32483,2_LMC,0.50
7,047r,4/24/1997,minto8K,18936.19719,19706.09699,56319.91954,3408.515494,Channel,Channel_Low_Elevation.csv,4/20/1997,long,long,047r_chanminto8K,98024.32483,2_LMC,0.57
8,047r,8/27/1997,minto8K,18936.19657,19729.97813,31655.47618,3408.515383,Channel,Channel_Low_Elevation.csv,8/23/1997,long,long,047r_chanminto8K,98024.32483,2_LMC,0.32
9,047r,4/18/1998,minto8K,18936.19576,19696.89458,59431.65172,3408.515237,Channel,Channel_Low_Elevation.csv,4/15/1998,long,long,047r_chanminto8K,98024.32483,2_LMC,0.61
10,047r,5/9/1999,minto8K,18936.19576,19639.50499,57496.48747,3408.515237,Channel,Channel_Low_Elevation.csv,5/4/1999,long,long,047r_chanminto8K,98024.32483,2_LMC,0.59
11,047r,3/23/2000,minto8K,18936.19604,19606.83007,55153.76701,3408.515287,Channel,Channel_Low_Elevation.csv,3/17/2000,long,long,047r_chanminto8K,98024.32483,2_LMC,0.56
12,047r,6/8/2000,minto8K,18936.19604,19729.69436,55915.13321,3408.515287,Channel,Channel_Low_Elevation.csv,6/1/2000,long,long,047r_chanminto8K,98024.32483,2_LMC,0.57
13,047r,8/24/2000,minto8K,18936.19608,19620.1768,60289.53809,3408.515294,Channel,Channel_Low_Elevation.csv,8/19/2000,long,na,047r_chanminto8K,98024.32483,2_LMC,0.62
14,047r,9/13/2000,minto8K,18936.19795,19707.73173,51426.31296,3408.515631,Channel,Channel_Low_Elevation.csv,9/9/2000,long,na,047r_chanminto8K,98024.32483,2_LMC,0.52
15,047r,2/7/2008,minto8K,18936.19719,19713.74763,50555.11225,2082.981691,Channel,Channel_Low_Elevation.csv,2/2/2008,long,short,047r_chanminto8K,98024.32483,2_LMC,0.52
16,047r,4/1/2008,minto8K,18936.19608,19727.15537,54198.18865,2082.981569,Channel,Channel_Low_Elevation.csv,3/28/2008,long,short,047r_chanminto8K,98024.32483,2_LMC,0.55
0,047r,9/29/1990,8kto25k,6827.522898,6869.674598,9441.113157,273.1009159,Eddy,Eddy_Fluctuating_Zone.csv,6/10/1990,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.49
1,047r,7/27/1991,8kto25k,6298.944789,6348.346426,8338.199483,251.9577916,Eddy,Eddy_Fluctuating_Zone.csv,7/26/1991,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.44
2,047r,10/22/1992,8kto25k,4910.809604,4959.685006,7420.607292,196.4323841,Eddy,Eddy_Fluctuating_Zone.csv,10/15/1992,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.39
3,047r,10/11/1993,8kto25k,5048.965804,5095.947766,7304.107211,201.9586322,Eddy,Eddy_Fluctuating_Zone.csv,10/8/1993,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.38
4,047r,4/11/1994,8kto25k,4416.676851,4471.311432,7108.95511,176.667074,Eddy,Eddy_Fluctuating_Zone.csv,4/7/1994,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.37
5,047r,11/23/1994,8kto25k,4403.131628,4464.560471,7042.515926,176.1252651,Eddy,Eddy_Fluctuating_Zone.csv,11/20/1994,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.37
6,047r,4/28/1995,8kto25k,3720.155069,3781.12876,6439.520262,148.8062027,Eddy,Eddy_Fluctuating_Zone.csv,4/24/1995,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.34
7,047r,2/18/1996,8kto25k,3467.514776,3535.190597,5870.2622,138.7005911,Eddy,Eddy_Fluctuating_Zone.csv,2/13/1996,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.31
8,047r,4/19/1996,8kto25k,5172.584718,5245.603255,9791.631065,206.9033887,Eddy,Eddy_Fluctuating_Zone.csv,4/15/1996,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.51
9,047r,9/16/1996,8kto25k,2983.560198,3071.532631,5999.296564,119.3424079,Eddy,Eddy_Fluctuating_Zone.csv,9/12/1996,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.31
10,047r,2/17/1997,8kto25k,3211.134468,3303.513883,5560.713687,128.4453787,Eddy,Eddy_Fluctuating_Zone.csv,2/13/1997,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.29
11,047r,4/24/1997,8kto25k,6327.319499,6395.530758,7405.478563,253.09278,Eddy,Eddy_Fluctuating_Zone.csv,4/20/1997,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.39
12,047r,8/27/1997,8kto25k,7131.647526,7203.948783,6384.483059,285.265901,Eddy,Eddy_Fluctuating_Zone.csv,8/23/1997,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.33
13,047r,11/10/1997,8kto25k,5645.724163,5697.671158,7635.537425,225.8289665,Eddy,Eddy_Fluctuating_Zone.csv,11/6/1997,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.40
14,047r,4/18/1998,8kto25k,6334.703039,6374.426221,7025.100713,253.3881216,Eddy,Eddy_Fluctuating_Zone.csv,4/15/1998,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.37
15,047r,5/9/1999,8kto25k,4579.409043,4635.987726,5331.196635,183.1763617,Eddy,Eddy_Fluctuating_Zone.csv,5/4/1999,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.28
16,047r,3/23/2000,8kto25k,4794.787927,4850.450885,5837.61706,191.7915171,Eddy,Eddy_Fluctuating_Zone.csv,3/17/2000,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.31
17,047r,6/8/2000,8kto25k,5655.105784,5702.428625,5701.57512,226.2042314,Eddy,Eddy_Fluctuating_Zone.csv,6/1/2000,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.30
18,047r,8/24/2000,8kto25k,5580.634966,5629.615677,5658.821356,223.2253986,Eddy,Eddy_Fluctuating_Zone.csv,8/19/2000,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.30
19,047r,9/13/2000,8kto25k,6593.214351,6647.211948,8859.870598,263.728574,Eddy,Eddy_Fluctuating_Zone.csv,9/9/2000,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.46
20,047r,10/8/2001,8kto25k,2225.675605,2289.209494,3802.143977,89.02702419,Eddy,Eddy_Fluctuating_Zone.csv,10/5/2001,long,long,047r_eddy8kto25k,19116.45693,2_LMC,0.20
21,047r,9/24/2002,8kto25k,4815.69124,4870.126768,4419.839023,192.6276496,Eddy,Eddy_Fluctuating_Zone.csv,9/20/2002,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.23
22,047r,4/30/2003,8kto25k,2638.426499,2702.650926,3968.28269,105.53706,Eddy,Eddy_Fluctuating_Zone.csv,4/25/2003,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.21
23,047r,9/24/2003,8kto25k,2443.97651,2503.993654,3572.718642,97.75906038,Eddy,Eddy_Fluctuating_Zone.csv,9/20/2003,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.19
24,047r,1/1/2005,8kto25k,4423.071104,4467.183944,7447.953196,176.9228442,Eddy,Eddy_Fluctuating_Zone.csv,12/2/2004,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.39
25,047r,5/11/2005,8kto25k,4784.981327,4844.714718,6641.584291,191.3992531,Eddy,Eddy_Fluctuating_Zone.csv,5/7/2005,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.35
26,047r,10/11/2006,8kto25k,2964.436655,3030.063547,4979.268409,118.5774662,Eddy,Eddy_Fluctuating_Zone.csv,10/7/2006,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.26
27,047r,10/17/2007,8kto25k,3176.10804,3236.157874,4868.573738,127.0443216,Eddy,Eddy_Fluctuating_Zone.csv,10/13/2007,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.25
28,047r,2/7/2008,8kto25k,2565.366464,2631.911123,4594.614189,102.6146586,Eddy,Eddy_Fluctuating_Zone.csv,2/2/2008,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.24
29,047r,4/1/2008,8kto25k,3969.43151,4017.839026,8426.029487,158.7772604,Eddy,Eddy_Fluctuating_Zone.csv,3/28/2008,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.44
30,047r,5/20/2008,8kto25k,3237.174386,3299.59692,7136.562623,129.4869754,Eddy,Eddy_Fluctuating_Zone.csv,5/17/2008,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.37
31,047r,10/15/2008,8kto25k,3227.801265,3303.373455,5703.102666,129.1120506,Eddy,Eddy_Fluctuating_Zone.csv,10/10/2008,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.30
32,047r,10/14/2009,8kto25k,3946.699473,4024.459912,5679.206047,157.8679789,Eddy,Eddy_Fluctuating_Zone.csv,10/10/2009,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.30
33,047r,10/9/2011,8kto25k,4091.71069,4168.972636,5238.129742,163.6684276,Eddy,Eddy_Fluctuating_Zone.csv,10/5/2011,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.27
34,047r,10/7/2012,8kto25k,4703.745379,4774.335767,5281.086916,188.1498152,Eddy,Eddy_Fluctuating_Zone.csv,10/3/2012,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.28
35,047r,11/29/2012,8kto25k,3273.398782,3341.730176,6057.805135,130.9359513,Eddy,Eddy_Fluctuating_Zone.csv,11/27/2012,long,na,047r_eddy8kto25k,19116.45693,2_LMC,0.32
36,047r,9/25/2013,8kto25k,3387.385852,3472.158585,4938.8951,135.4954341,Eddy,Eddy_Fluctuating_Zone.csv,9/21/2013,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.26
37,047r,9/28/2014,8kto25k,3398.558995,3491.854673,5846.227528,135.9423598,Eddy,Eddy_Fluctuating_Zone.csv,9/23/2014,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.31
38,047r,9/27/2015,8kto25k,2314.936441,2409.13777,4642.237851,92.59745763,Eddy,Eddy_Fluctuating_Zone.csv,9/22/2015,long,short,047r_eddy8kto25k,19116.45693,2_LMC,0.24
0,047r,9/29/1990,above25k,1836.988346,1862.717416,1747.221691,73.47953382,Eddy,Eddy_High_Elevation_Zone.csv,6/10/1990,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.62
1,047r,7/27/1991,above25k,1495.061969,1526.340308,1586.600738,59.80247876,Eddy,Eddy_High_Elevation_Zone.csv,7/26/1991,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.56
2,047r,10/22/1992,above25k,1558.29378,1593.028432,1610.654158,62.33175122,Eddy,Eddy_High_Elevation_Zone.csv,10/15/1992,long,na,047r_eddyabove25k,2814.58231,2_LMC,0.57
3,047r,10/11/1993,above25k,1532.175925,1568.634538,1588.865157,61.28703699,Eddy,Eddy_High_Elevation_Zone.csv,10/8/1993,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.56
4,047r,4/11/1994,above25k,1575.412886,1613.538849,1660.449342,63.01651544,Eddy,Eddy_High_Elevation_Zone.csv,4/7/1994,long,na,047r_eddyabove25k,2814.58231,2_LMC,0.59
5,047r,11/23/1994,above25k,1504.904405,1544.666522,1570.946975,60.19617618,Eddy,Eddy_High_Elevation_Zone.csv,11/20/1994,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.56
6,047r,4/28/1995,above25k,1427.032346,1467.300158,1480.390489,57.08129384,Eddy,Eddy_High_Elevation_Zone.csv,4/24/1995,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.53
7,047r,2/18/1996,above25k,1425.009119,1468.444788,1461.761188,57.00036477,Eddy,Eddy_High_Elevation_Zone.csv,2/13/1996,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.52
8,047r,4/19/1996,above25k,2366.454842,2409.476119,1786.534552,94.65819369,Eddy,Eddy_High_Elevation_Zone.csv,4/15/1996,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.63
9,047r,9/16/1996,above25k,1509.326393,1553.947646,1313.836662,60.37305571,Eddy,Eddy_High_Elevation_Zone.csv,9/12/1996,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.47
10,047r,2/17/1997,above25k,1421.904293,1466.449801,1248.913275,56.87617171,Eddy,Eddy_High_Elevation_Zone.csv,2/13/1997,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.44
11,047r,4/24/1997,above25k,1347.311149,1392.695937,1244.954836,53.89244596,Eddy,Eddy_High_Elevation_Zone.csv,4/20/1997,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.44
12,047r,8/27/1997,above25k,183.303812,198.029403,144.7577953,7.332152481,Eddy,Eddy_High_Elevation_Zone.csv,8/23/1997,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.05
13,047r,11/10/1997,above25k,855.4679038,876.7306294,532.8613117,34.21871615,Eddy,Eddy_High_Elevation_Zone.csv,11/6/1997,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.19
14,047r,4/18/1998,above25k,1170.66356,1209.316617,1088.67038,46.82654241,Eddy,Eddy_High_Elevation_Zone.csv,4/15/1998,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.39
15,047r,5/9/1999,above25k,1088.694367,1126.696121,968.8272693,43.54777467,Eddy,Eddy_High_Elevation_Zone.csv,5/4/1999,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.34
16,047r,3/23/2000,above25k,1078.852793,1118.902,967.8965424,43.15411174,Eddy,Eddy_High_Elevation_Zone.csv,3/17/2000,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.34
17,047r,6/8/2000,above25k,1002.249305,1043.325103,895.2040101,40.08997222,Eddy,Eddy_High_Elevation_Zone.csv,6/1/2000,long,long,047r_eddyabove25k,2814.58231,2_LMC,0.32
18,047r,8/24/2000,above25k,965.0888096,1005.031799,862.3303864,38.60355239,Eddy,Eddy_High_Elevation_Zone.csv,8/19/2000,long,na,047r_eddyabove25k,2814.58231,2_LMC,0.31
